短信类型,状态,已读,协议,主题,联系人,时间,呼叫中心,短信内容
收件箱,0,1,0,,`1069257032652,2019-01-11 12:01:08,,"【小米金融】米粉专享额度已到账，最高20万，利率低至万二，超高通过率！点击查看我的额度：http://t.cn/R5inMVG 回复TD退订"
收件箱,0,1,0,,`1069257032652,2019-01-22 12:03:34,,"【小米金融】米粉专享额度已到账，最高20万，利率低至万二，超高通过率！点击查看我的额度：http://t.cn/R5inMVG 回复TD退订"
收件箱,0,1,0,,`+8618132695991,2019-01-22 10:37:31,,"您好，融创中心任建鹏，项目位于建华南大街与仓盛路交口，在售面积155-214平，五证齐全已封顶。进门请找任建鹏18531162418微信同步"
收件箱,0,1,0,,`10692409463204916860,2019-01-13 15:40:20,,"【鑫麟阁】尊敬的艾您于15:40:22在鑫麟阁万达店消费了:299还剩余为:203欢迎下次光临！"
收件箱,0,1,0,,`10692409463204916860,2019-01-21 17:59:35,,"【鑫麟阁】尊敬的艾您于17:59:37在鑫麟阁万达店消费了:199还剩余为:4欢迎下次光临！"
收件箱,0,1,0,,`10693056400016788164,2019-01-21 09:34:52,,"【借云快贷】借款审核已全部通过！为您特批29000元额度已到账，提现半小时，点 www.z8o.cn/tHf 提现。回T退订"
已发送,0,1,0,,`+8617744415791,2019-01-20 22:23:24,,"可以。。明天细聊吧"
收件箱,0,1,0,,`+8617744415791,2019-01-20 22:26:41,,"请问一般都是什么价格，我好有个心理准备 #&"
已发送,0,1,0,,`+8617744415791,2019-01-20 22:27:06,,"几千到十几万方案都有"
收件箱,0,1,0,,`+8617744415791,2019-01-20 22:27:45,,"几千还可以哈哈，那明天细聊？我几点可以联系您？"
收件箱,0,1,0,,`1065508932315067501,2019-01-20 14:27:35,,"【中信银行】感谢您的接听，恭喜您获得我行信用卡申请资格，额度最高5万，刷免年费，审核快秒提现！点 sk0.co/0045UX 退订回T"
收件箱,0,1,0,,`106575160705269,2019-01-20 14:19:41,,"【飞猪提醒】您预订的02月11日%^太原南-石家庄%^G626已取消%^票款将在7个工作日内全额退至您的原支付账户.查看退款记录点击 http://tb.cn/cZUAlGw"
收件箱,0,1,0,,`03162278111,2019-01-20 11:39:50,,"【中国移动 来电提醒】您在2019年01月20日11点28分有1个未接来电03162278111"
收件箱,0,1,0,,`1069018257394,2019-01-18 20:54:06,,"【TE】（同程艺龙）酒店订单467294756，艾提拉，2019年1月18日入住京华连锁酒店(廊坊火车站北站店)，单人间，1间1晚，总计￥78.0尚未完成支付，超过21:13订单将自动取消;在线支付抢房请点击https://ly.cn/UwhdswbF"
收件箱,0,1,0,,`10690883030291,2019-01-18 11:25:50,,"【智联招聘】艾龙%^ 华南理工大学的学妹有问题向您请教，等您回应超过6小时，望您查看 http://zpm.so/06L9IC 回TD退订"
收件箱,0,1,0,,`1069270155803391,2019-01-18 11:14:19,,"【京东】您的订单83216516989已办理退款，27元（京东白条27元）预计1~3个工作日返还。详情可登录京东手机APP取消/退款进度页查看。"
收件箱,0,1,0,,`1069144079209,2019-01-18 10:59:13,,"【滴滴出行】为保证您安全使用信用付服务，请妥善保管您的账户信息，勿泄露或交由任何第三方使用；如滴滴认为您的账户存在异常，可中止或调整向您提供相应服务，并需您提供相关材料供滴滴核实。"
收件箱,0,1,0,,`1065591970096007,2019-01-18 10:58:54,,"【滴滴出行】恭喜您成功开通滴滴金融与京东金融联合推出的滴滴信用付！您有500元信用付打车额度，您在使用信用付过程中若遇到相关问题，请致电专快车客服。"
收件箱,0,1,0,,`1069156323272,2018-12-24 14:32:22,,"【好递讯美】取件码40学校保安室左转5O米韵达快递"
收件箱,0,1,0,,`1069156323272,2019-01-13 10:34:05,,"【好递讯美】取件码27韵达快递出学校保安室左转50米取快速来取快递"
收件箱,0,1,0,,`1069156323272,2019-01-18 10:50:59,,"【好递讯美】取件码39韵达快递出学校保安室左转50米取快速来取快递"
收件箱,0,1,0,,`106900495496501,2019-01-18 10:15:43,,"您的登录密码重置成功，如非本人操作请点击ihelp.jd.com联系京东客服【京东】"
收件箱,0,1,0,,`106915242615003,2019-01-17 16:32:52,,"【中通快递】您好中通快递，请来工商二道门出门右转走到头，再左转走100米第二个卷帘门取件，我司先行代签，有问题请联系18911227017"
收件箱,0,1,0,,`10657161610099819398,2019-01-17 14:20:45,,"【唯品会】恭喜你获得30元优惠券2019-01-31 23:59前使用此手机号注册唯品会账户即可使用，戳我viva.vip.com/s/sjlqxz 回TD退订"
收件箱,0,1,0,,`10691542740001,2019-01-17 09:09:13,,"【百度】帐号(attilax2017)的密保手机成功更换为188******10。如需重新绑定，点击 https://passport.baidu.com/v2/?otp-download 下载百度帐号管家，智能守护您的帐号安全。"
收件箱,0,1,0,,`10690878300288001,2019-01-17 09:03:56,,"【百度】帐号(attilax201707)的密保手机成功更换为198******90。如需重新绑定，点击 https://passport.baidu.com/v2/?otp-download 下载百度帐号管家，智能守护您的帐号安全。"
收件箱,0,1,0,,`106915631590855393,2019-01-16 20:43:16,,"【探探应用】艾提拉，有个水瓶座女生，反复看了2次你的资料，你或许应该打开探探a.tantanapp.com/r 找到她。回T退订"
收件箱,0,1,0,,`10690361805398798,2019-01-16 16:20:06,,"【还呗】您已预约极速借款，系统将在您的审核完成后实时放款。微信关注“还呗”，绑定账号后极速通知您放款结果。"
收件箱,0,1,0,,`10690361805398798,2019-01-16 16:55:14,,"【还呗】您的初审已完成！即刻登录还呗app查看详情，还呗为您量身定制提额方案，即刻去体验吧！微信关注“还呗”，绑定账号订阅免息提醒。"
收件箱,0,1,0,,`10690361805398798,2019-01-16 16:55:15,,"【还呗】您的可用额度不足，极速借款已取消。请登录还呗app查看提额方案。微信关注“还呗”，绑定账号后可获得专属提额机会哦！"
收件箱,0,1,0,,`1065502583725500,2019-01-16 14:38:12,,"【京东】您通过微信支付21.80元。20元支付券包等你抢 sq.jd.com/Z75UcK3"
收件箱,0,1,0,,`106930759600527233,2019-01-16 11:32:09,,"【还呗】尊敬的6710尾号用户，您可成为还呗体验用户，金额可达50000元，点击 http://t.cn/EqRyxVj 领取，回T退订"
收件箱,0,1,0,,`106914961171061,2019-01-15 16:56:57,,"【现金够】尊敬的客户：蜜小蜂为您预备50000备用金，以实际审批为准，最快3分钟到账，72小时有效，点击借款 mixf.cn/r0fz"
收件箱,0,1,0,,`10657161610005487001,2019-01-13 12:14:27,,"【百世快递】您好！百世快递！麻烦您来学校二道门领取您的快递谢谢！"
收件箱,0,1,0,,`10657161610005487001,2019-01-13 18:03:00,,"【百世快递】您好！百世快递！麻烦您来学校二道门领取您的快递谢谢！"
收件箱,0,1,0,,`+8613249589084,2019-01-13 13:32:30,,"信贷员微信号：xdy141414"
收件箱,0,1,0,,`+8617138551360,2019-01-12 16:00:37,,"普惠信贷微信客服：Ph343466"
收件箱,0,1,0,,`106909208116161,2019-01-12 12:52:42,,"【北京通·京医通】年底再忙碌，也别忘了善待自己的身体。京医通精选“三甲医院体检套餐”，为您和家人的健康保驾护航。点击微信公众号底栏菜单-“就诊服务”-“体检”，立即在线预约。"
收件箱,0,1,0,,`10086227093520,2019-01-12 09:35:29,,"尊敬的客户：您好！请在2小时内回复“是”确认开通20元5GB视频流量包，每月包含全国通用流量5GB，15GB视频定向流量（流量可被腾讯视频、优酷、爱奇艺、咪咕视频、快手、西瓜视频、今日头条、火山和抖音共用），订购立即生效，取消次月生效。回复其他内容或不回复则不开通。【中国移动】"
已发送,0,1,0,,`10086227093520,2019-01-12 09:36:01,,"是"
收件箱,0,1,0,,`+8618241835306,2019-01-11 21:29:44,,"【蒙时代旗舰店】您好亲在小店买的牛肉酱羊杂汤奶片奶泡牛板筋等商品满意求您帮点个好评订单马上到期了跪谢您拜托了有问题联系客服辛苦了"
收件箱,0,1,0,,`1069094699873054,2019-01-11 20:07:18,,"【水滴筹】2019，和我们一起来做件好事。111水滴筹小善日公益活动，我们在这里等你 https://w.url.cn/s/ANA8PEi 回T退订"
收件箱,0,1,0,,`106930759630509760,2019-01-10 12:47:55,,"【还呗】由于您信用良好，您已成为还呗体验用户，额度最高50000元，点击链接 http://t.cn/EGg8ZGu 取款，回T退订"
收件箱,0,1,0,,`106907870007225,2019-01-09 20:45:33,,"【探探应用】艾提拉，有一个和你互相喜欢的好友刚刚距离你只有306米，打开探探a.tantanapp.com/r 看看是谁！回T退订"
收件箱,0,1,0,,`106905001640,2019-01-09 18:19:17,,"【贷还】借钱还温馨提示:您为尾号9953的信用卡设置的借钱还账单执行完成，您可以在APP内“借钱还”中查看详情，感谢您的使用！"
收件箱,0,1,0,,`1065755510953,2019-01-07 17:41:50,,"【分期乐】5千元免息券已到账！为避免逾期，请及时处理待还信用卡账单，不要白白浪费你的良好信用呦 > lexfi.cn/hjJ7 回TD退订"
收件箱,0,1,0,,`106575251113269,2018-12-19 12:02:41,,"【飞猪提醒】退票成功!乘车人:艾提拉 Z70次已退票%^退款157.0元将在15日内退至您的原付款账户"
收件箱,0,1,0,,`106575251113269,2019-01-06 20:12:47,,"【飞猪提醒】退票成功!乘车人:艾提拉 C2678次已退票%^退款43.5元将在15日内退至您的原付款账户"
收件箱,0,1,0,,`106913167340,2019-01-06 13:09:06,,"【辰亿科技】您预订2019/01/06入住的易佰连锁旅店(天津西站红桥洪湖里地铁站店)原(天津红桥勤俭道店)已预约成功%^请报订单名字 预订手机号18022416577 请在前台出示身份证提供预定号或预定手机号交押金办理入住。如需帮助请及时联系商家旺旺或热线电话020-37167380"
收件箱,0,1,0,,`106907792032571004,2019-01-05 23:51:19,,"【滴滴出行】您的好友（18821766710）正在使用滴滴快车，车牌号为(津APJ096)，车主为(韩师傅)，这是他（她）的行程信息：点击可查看行程动态，回复“JZFX18821766710”禁止TA再次给您分享行程。客服电话4000000999。https://dc.tt/roB6A3bCK2Wty"
收件箱,0,1,0,,`106907792032571004,2019-01-06 02:24:15,,"【滴滴出行】您的好友（18821766710）正在使用滴滴快车，车牌号为(津KUG688)，车主为(王师傅)，这是他（她）的行程信息：点击可查看行程动态，回复“JZFX18821766710”禁止TA再次给您分享行程。客服电话4000000999。https://dc.tt/roB6AFHPccMFZ"
已发送,0,1,0,,`15891123316,2019-01-04 20:52:29,,"鹏程哥 记录下我得号码。以后常联系。。这次可能我和我妈过不来，转达点心意给徐浩"
已发送,0,1,0,,`15891123316,2019-01-04 20:54:01,,"发生这么不幸的事情，希望他们节哀顺变。。事事无常啊"
收件箱,0,1,0,,`1069075531653,2019-01-04 19:11:22,,"【脉脉】艾龙，有好友夸你“最欣赏的coo”，并收到1条好友消息。吴润龙、邓图创、张志勇等40位好友近期新增56人脉，可共享你361个合作机会，立即查收 http://taou.cn/y/Q9iGx1t  回T退订"
收件箱,0,1,0,,`106907756005960,2018-12-23 10:11:52,,"【蜜步出行】亲，圣诞到了，是不是担心没有圣诞礼物？小蜜蜂电单车已在您的账户中放入19元圣诞红包，赶快打开APP看看吧 退订TD"
收件箱,0,1,0,,`106907756005960,2019-01-04 16:00:40,,"【蜜步出行】暖冬福利！小蜜蜂电单车在您的APP账户中放入了38元暖心礼包，请您查收！退订TD"
收件箱,0,1,0,,`10692040964276608108,2019-01-04 12:14:40,,"【浦发银行】感谢您在线申请浦发银行白金信用卡，请在72小时内点击专属连接 t.cn/EGUrXca 完善信息即可快速申请。退订回T"
收件箱,0,1,0,,`+8618519362740,2019-01-03 12:14:23,,"邮政EMs二道门拿快递"
收件箱,0,1,0,,`10690755011230,2019-01-03 10:05:07,,"【分期乐】艾龙，您本期账单待还1186.34元，请于01月13日前还款，猛戳还款 lexfi.cn/hK ，如已还款请忽略。"
收件箱,0,1,0,,`10691563159098584,2019-01-02 20:46:18,,"【探探应用】艾提拉，有个女生已经喜欢了你4天了，但是都没有得到你的回应，戳l.tantanapp.com 给她个机会吧～回T退订"
已发送,0,1,0,,`13366494955,2018-12-24 12:27:05,,"有俩个淘宝单号的快递上次没有取，希望可以周一来送呀。#&803239731324515251 圆通 脸盆#&75114695418917  中通  卷发器#&名字艾提拉  电话18821766710"
已发送,0,1,0,,`13366494955,2018-12-26 12:19:12,,"我的那个快件找到了吗？有个淘宝单号的快递上次没有取，#&803239731324515251 圆通 折叠脸盆#&名字艾提拉  电话18821766710"
已发送,0,1,0,,`13366494955,2018-12-29 13:38:30,,"我的那个快件找到了吗？有个淘宝单号的快递上次没有取，#&803239731324515251 圆通 折叠脸盆#&名字艾提拉  电话18821766710"
已发送,0,1,0,,`13366494955,2018-12-31 10:55:28,,"我的那个快件找到了吗？有个淘宝单号的快递上次没有取，#&803239731324515251 圆通 折叠脸盆#&名字艾提拉  电话18821766710"
已发送,0,1,0,,`13366494955,2019-01-01 17:33:13,,"找到了吗"
已发送,0,1,0,,`13366494955,2019-01-02 09:26:11,,"怎么样？"
已发送,0,1,0,,`13366494955,2019-01-02 09:27:45,,"我的那个快件找到了吗？有个淘宝单号的快递上次没有取，#&803239731324515251 圆通 折叠脸盆#&名字艾提拉  电话18821766710"
已发送,0,1,0,,`13366494955,2019-01-02 16:19:19,,"?"
收件箱,0,1,0,,`1069220249401,2019-01-02 12:52:42,,"【来取】您的百世快递包裹已由麻烦您中午11点50分至12点30分学校二道门取快递，谢谢配合代收，请凭800167领取，询17600195625"
收件箱,0,1,0,,`1069220249401,2019-01-02 13:30:11,,"【来取】您的百世快递包裹已由麻烦您来学校二道门取快递，谢谢配合代收，请凭800167领取，询17600195625"
收件箱,0,1,0,,`106551906008496011,2019-01-01 12:35:20,,"【360金融】您信用资质良好，可能获得4万元额 度和最长免 息30天，领取点 http://t.cn/EA3Qk7f 以审 批为准，回T退订"
已发送,0,1,0,,`15510615252,2018-12-31 09:54:31,,"我的那个快件找到了吗？有个淘宝单号的快递上次没有取，#&803239731324515251 圆通 折叠脸盆#&名字艾提拉  电话18821766710"
收件箱,0,1,0,,`1069323029904916860,2018-12-30 17:04:32,,"【鑫麟阁】尊敬的艾您于17:04:29在鑫麟阁万达店消费了:599还剩余为:502欢迎下次光临！"
收件箱,0,1,0,,`10655000895950093343,2018-12-30 11:06:20,,"【360借条】未能成功加入*龙的拼团，原因：您申请的借款放款失败，点击查看http://t.cn/RS3rluy。回TD退订"
收件箱,0,1,0,,`10690248805,2018-12-26 10:59:07,,"【美团点评】您在美团网商家账号：atistore ，密码: uk75rej7 ，请登录商家网站e.meituan.com并修改密码。试试美团商家手机客户端：http://dpurl.cn/s/8ps1i"
收件箱,0,1,0,,`10690248805,2018-12-30 11:00:08,,"【美团点评】尊敬的at19840315，欢迎您入驻美团点评，您可以点击http://dpurl.cn/nrd/16543 登录开店宝提交身份证等有效信息后即可入驻成功，开启互联网营销之旅"
收件箱,0,1,0,,`106927250720030,2018-12-30 10:48:41,,"【360借条】放款失败通知：您申请的360借条9600.00元放款失败，原因：综合评估未通过"
收件箱,0,1,0,,`10691357304952336000,2018-12-30 09:31:37,,"【360借条】尾号6710用户，您已获360借条体验资格，借款4万元内，最长免息30天，点击链接 t.cn/Eb6E08b 取款，回T退订"
收件箱,0,1,0,,`106900425770,2018-12-30 07:01:59,,"【美团网】就在刚刚，你的账户突然多出120元酒店特权红包，快来订酒店吧~ http://dpurl.cn/BylxmIt ，回TD退订"
收件箱,0,1,0,,`10690083237111,2018-12-28 13:35:48,,"【浦发银行】尾号6710用户，您信用良好，诚邀办理信用卡，申请快，权益好，优惠多，戳?http://t.cn/Eb5FJbS?，退订回T"
收件箱,0,1,0,,`10692040917500021031,2018-12-27 14:27:50,,"【兴业银行】恭喜您可申请最高50000元信用卡（最终以银行审核结果为准），支持取现，点击 mixf.cn/ups9 退订回T"
收件箱,0,1,0,,`1069101904588,2018-12-25 11:23:20,,"【好递讯美】你好！圆通快递，中午12点二道门取快递，丨过时圆通代签带来不便，请谅解！如有需要请电话联系，17601696291"
已发送,0,1,0,,`18911227017,2018-12-24 16:58:41,,"有俩个淘宝单号的快递上次没有取，希望可以明天来送呀。#&803239731324515251 圆通 脸盆#&75114695418917  中通  卷发器#&名字艾提拉  电话18821766710"
收件箱,0,1,0,,`10692040255383608108,2018-12-24 13:35:21,,"【浦发银行】感谢您在线申请浦发银行白金信用卡，请在72小时内点击专属连接 t.cn/E4YTAPv 完善信息即可快速申请。退订回T"
收件箱,0,1,0,,`1069204094822102,2018-12-24 09:13:16,,"【有钱花】恭喜您成为有钱花体验用户，最高20万（以最终审批结果为准）机会难得！登录有钱花app-点击查看我的额度或戳https://jr.baidu.com/d/n5NDRL 仅当前手机号登录有效，转发无效。回TD退订"
收件箱,0,1,0,,`106924762580003,2018-12-24 09:09:16,,"【中通快递】您好中通快递，请来工商二道门出门右转走到头，再左转走100米第二个卷帘门取件，我司先行代签，有问题请联系18911227017"
收件箱,0,1,0,,`10657558608811162,2018-12-24 08:41:07,,"【苏宁】您好！我是苏宁快递火箭哥（电话：15098401799），您购买的共1件商品将在2018-12-24送货上门，请您准备签收。如果有生活垃圾，我可以帮您代扔，同时邀您体验包装回收服务！"
收件箱,0,1,0,,`10693284229904916860,2018-12-23 19:25:08,,"【鑫麟阁】尊敬的艾您于19:25:07在鑫麟阁万达店消费了:899还剩余为:1101欢迎下次光临！"
已发送,0,1,0,,`17600195625,2018-12-23 16:13:27,,"有俩个淘宝单号的快递上次没有取，希望可以周一来送呀。#&803239731324515251 圆通 脸盆#&75114695418917  中通  卷发器#&名字艾提拉  电话18821766710"
